SPECIES,Stock,Series,Year,Value,TableSource
Chinook,Stikine River,Beatty Aerial,2021,11,B.13
Chinook,Stikine River,Beatty Aerial,2022,10,B.13
Chinook,Stikine River,Beatty Aerial,2023,NA,B.13
Chinook,Stikine River,Little Tahltan natural spawners,1985,3114,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1986,2891,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1987,4783,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1988,7292,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1989,4715,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1990,4392,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1991,4506,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1992,6615,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1993,11437,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1994,6373,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1995,3072,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1996,4821,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1997,5547,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1998,4873,B.34
Chinook,Stikine River,Little Tahltan natural spawners,1999,4733,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2000,6631,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2001,9730,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2002,7476,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2003,6492,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2004,16381,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2005,7387,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2006,3860,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2007,562,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2008,2663,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2009,2245,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2010,1057,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2011,1753,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2012,720,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2013,878,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2014,169,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2015,450,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2016,921,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2017,492,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2018,453,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2019,536,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2020,347,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2021,987,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2022,677,B.34
Chinook,Stikine River,Little Tahltan natural spawners,2023,363,B.34
Chinook,Stikine River,Above Border Run,1996,31718,B.12
Chinook,Stikine River,Above Border Run,1997,31509,B.12
Chinook,Stikine River,Above Border Run,1998,28133,B.12
Chinook,Stikine River,Above Border Run,1999,23716,B.12
Chinook,Stikine River,Above Border Run,2000,30301,B.12
Chinook,Stikine River,Above Border Run,2001,66646,B.12
Chinook,Stikine River,Above Border Run,2002,53893,B.12
Chinook,Stikine River,Above Border Run,2003,49881,B.12
Chinook,Stikine River,Above Border Run,2004,52538,B.12
Chinook,Stikine River,Above Border Run,2005,59885,B.12
Chinook,Stikine River,Above Border Run,2006,40181,B.12
Chinook,Stikine River,Above Border Run,2007,25069,B.12
Chinook,Stikine River,Above Border Run,2008,26284,B.12
Chinook,Stikine River,Above Border Run,2009,15118,B.12
Chinook,Stikine River,Above Border Run,2010,18312,B.12
Chinook,Stikine River,Above Border Run,2011,17652,B.12
Chinook,Stikine River,Above Border Run,2012,27542,B.12
Chinook,Stikine River,Above Border Run,2013,20154,B.12
Chinook,Stikine River,Above Border Run,2014,27701,B.12
Chinook,Stikine River,Above Border Run,2015,25855,B.12
Chinook,Stikine River,Above Border Run,2016,13789,B.12
Chinook,Stikine River,Above Border Run,2017,7938,B.12
Chinook,Stikine River,Above Border Run,2018,8768,B.12
Chinook,Stikine River,Above Border Run,2019,14150,B.12
Chinook,Stikine River,Above Border Run,2020,10142,B.12
Chinook,Stikine River,Above Border Run,2021,8558,B.12
Chinook,Stikine River,Above Border Run,2022,9359,B.12
Chinook,Stikine River,Above Border Run,2023,12864,B.12
Chinook,Stikine River,Canadian Harvest,1996,2931,B.12
Chinook,Stikine River,Canadian Harvest,1997,4701,B.12
Chinook,Stikine River,Canadian Harvest,1998,2354,B.12
Chinook,Stikine River,Canadian Harvest,1999,3935,B.12
Chinook,Stikine River,Canadian Harvest,2000,4245,B.12
Chinook,Stikine River,Canadian Harvest,2001,3517,B.12
Chinook,Stikine River,Canadian Harvest,2002,3438,B.12
Chinook,Stikine River,Canadian Harvest,2003,2866,B.12
Chinook,Stikine River,Canadian Harvest,2004,4048,B.12
Chinook,Stikine River,Canadian Harvest,2005,20049,B.12
Chinook,Stikine River,Canadian Harvest,2006,15776,B.12
Chinook,Stikine River,Canadian Harvest,2007,10510,B.12
Chinook,Stikine River,Canadian Harvest,2008,7932,B.12
Chinook,Stikine River,Canadian Harvest,2009,2146,B.12
Chinook,Stikine River,Canadian Harvest,2010,3164,B.12
Chinook,Stikine River,Canadian Harvest,2011,3141,B.12
Chinook,Stikine River,Canadian Harvest,2012,5210,B.12
Chinook,Stikine River,Canadian Harvest,2013,3370,B.12
Chinook,Stikine River,Canadian Harvest,2014,3327,B.12
Chinook,Stikine River,Canadian Harvest,2015,4258,B.12
Chinook,Stikine River,Canadian Harvest,2016,3235,B.12
Chinook,Stikine River,Canadian Harvest,2017,603,B.12
Chinook,Stikine River,Canadian Harvest,2018,165,B.12
Chinook,Stikine River,Canadian Harvest,2019,333,B.12
Chinook,Stikine River,Canadian Harvest,2020,389,B.12
Chinook,Stikine River,Canadian Harvest,2021,182,B.12
Chinook,Stikine River,Canadian Harvest,2022,269,B.12
Chinook,Stikine River,Canadian Harvest,2023,69,B.12
Chinook,Stikine River,Escapement,1996,28787,B.12
Chinook,Stikine River,Escapement,1997,26808,B.12
Chinook,Stikine River,Escapement,1998,25779,B.12
Chinook,Stikine River,Escapement,1999,19781,B.12
Chinook,Stikine River,Escapement,2000,26056,B.12
Chinook,Stikine River,Escapement,2001,63129,B.12
Chinook,Stikine River,Escapement,2002,50455,B.12
Chinook,Stikine River,Escapement,2003,47015,B.12
Chinook,Stikine River,Escapement,2004,48490,B.12
Chinook,Stikine River,Escapement,2005,39836,B.12
Chinook,Stikine River,Escapement,2006,24405,B.12
Chinook,Stikine River,Escapement,2007,14559,B.12
Chinook,Stikine River,Escapement,2008,18352,B.12
Chinook,Stikine River,Escapement,2009,12972,B.12
Chinook,Stikine River,Escapement,2010,15148,B.12
Chinook,Stikine River,Escapement,2011,14511,B.12
Chinook,Stikine River,Escapement,2012,22332,B.12
Chinook,Stikine River,Escapement,2013,16784,B.12
Chinook,Stikine River,Escapement,2014,24374,B.12
Chinook,Stikine River,Escapement,2015,21597,B.12
Chinook,Stikine River,Escapement,2016,10554,B.12
Chinook,Stikine River,Escapement,2017,7335,B.12
Chinook,Stikine River,Escapement,2018,8603,B.12
Chinook,Stikine River,Escapement,2019,13817,B.12
Chinook,Stikine River,Escapement,2020,9753,B.12
Chinook,Stikine River,Escapement,2021,8376,B.12
Chinook,Stikine River,Escapement,2022,9090,B.12
Chinook,Stikine River,Escapement,2023,12795,B.12
Chinook,Stikine River,US Harvest,2002,3587,B.12
Chinook,Stikine River,US Harvest,2003,3895,B.12
Chinook,Stikine River,US Harvest,2004,9599,B.12
Chinook,Stikine River,US Harvest,2005,27882,B.12
Chinook,Stikine River,US Harvest,2006,22060,B.12
Chinook,Stikine River,US Harvest,2007,10885,B.12
Chinook,Stikine River,US Harvest,2008,7335,B.12
Chinook,Stikine River,US Harvest,2009,1350,B.12
Chinook,Stikine River,US Harvest,2010,1303,B.12
Chinook,Stikine River,US Harvest,2011,2142,B.12
Chinook,Stikine River,US Harvest,2012,2353,B.12
Chinook,Stikine River,US Harvest,2013,1566,B.12
Chinook,Stikine River,US Harvest,2014,1622,B.12
Chinook,Stikine River,US Harvest,2015,1500,B.12
Chinook,Stikine River,US Harvest,2016,1707,B.12
Chinook,Stikine River,US Harvest,2017,207,B.12
Chinook,Stikine River,US Harvest,2018,39,B.12
Chinook,Stikine River,US Harvest,2019,133,B.12
Chinook,Stikine River,US Harvest,2020,161,B.12
Chinook,Stikine River,US Harvest,2021,123,B.12
Chinook,Stikine River,US Harvest,2022,62,B.12
Chinook,Stikine River,US Harvest,2023,71,B.12
Chinook,Stikine River,Terminal Run,2002,57480,B.12
Chinook,Stikine River,Terminal Run,2003,53776,B.12
Chinook,Stikine River,Terminal Run,2004,62137,B.12
Chinook,Stikine River,Terminal Run,2005,87767,B.12
Chinook,Stikine River,Terminal Run,2006,62241,B.12
Chinook,Stikine River,Terminal Run,2007,35954,B.12
Chinook,Stikine River,Terminal Run,2008,33619,B.12
Chinook,Stikine River,Terminal Run,2009,16468,B.12
Chinook,Stikine River,Terminal Run,2010,19615,B.12
Chinook,Stikine River,Terminal Run,2011,19794,B.12
Chinook,Stikine River,Terminal Run,2012,29895,B.12
Chinook,Stikine River,Terminal Run,2013,21720,B.12
Chinook,Stikine River,Terminal Run,2014,29323,B.12
Chinook,Stikine River,Terminal Run,2015,27355,B.12
Chinook,Stikine River,Terminal Run,2016,15496,B.12
Chinook,Stikine River,Terminal Run,2017,8145,B.12
Chinook,Stikine River,Terminal Run,2018,8807,B.12
Chinook,Stikine River,Terminal Run,2019,14283,B.12
Chinook,Stikine River,Terminal Run,2020,10303,B.12
Chinook,Stikine River,Terminal Run,2021,8681,B.12
Chinook,Stikine River,Terminal Run,2022,9421,B.12
Chinook,Stikine River,Terminal Run,2023,12935,B.12
Coho,Stikine River,Sum of escapement indices,1984,517,B.30
Coho,Stikine River,Sum of escapement indices,1985,3870,B.30
Coho,Stikine River,Sum of escapement indices,1988,584,B.30
Coho,Stikine River,Sum of escapement indices,1989,4044,B.30
Coho,Stikine River,Sum of escapement indices,1990,3040,B.30
Coho,Stikine River,Sum of escapement indices,1991,2956,B.30
Coho,Stikine River,Sum of escapement indices,1992,3688,B.30
Coho,Stikine River,Sum of escapement indices,1993,NA,B.30
Coho,Stikine River,Sum of escapement indices,1994,3725,B.30
Coho,Stikine River,Sum of escapement indices,1995,3752,B.30
Coho,Stikine River,Sum of escapement indices,1996,3245,B.30
Coho,Stikine River,Sum of escapement indices,1997,1057,B.30
Coho,Stikine River,Sum of escapement indices,1998,1093,B.30
Coho,Stikine River,Sum of escapement indices,1999,3872,B.30
Coho,Stikine River,Sum of escapement indices,2000,306,B.30
Coho,Stikine River,Sum of escapement indices,2001,7405,B.30
Coho,Stikine River,Sum of escapement indices,2002,12646,B.30
Coho,Stikine River,Sum of escapement indices,2003,NA,B.30
Coho,Stikine River,Sum of escapement indices,2004,3000,B.30
Coho,Stikine River,Sum of escapement indices,2005,3199,B.30
Coho,Stikine River,Sum of escapement indices,2006,2213,B.30
Coho,Stikine River,Sum of escapement indices,2007,1557,B.30
Coho,Stikine River,Sum of escapement indices,2008,1147,B.30
Coho,Stikine River,Sum of escapement indices,2009,2275,B.30
Coho,Stikine River,Sum of escapement indices,2010,1751,B.30
Coho,Stikine River,Sum of escapement indices,2011,2542,B.30
Coho,Stikine River,Sum of escapement indices,2012,NA,B.30
Coho,Stikine River,Sum of escapement indices,2013,1640,B.30
Coho,Stikine River,Sum of escapement indices,2014,1195,B.30
Coho,Stikine River,Sum of escapement indices,2015,1181,B.30
Coho,Stikine River,Sum of escapement indices,2016,292,B.30
Coho,Stikine River,Sum of escapement indices,2017,1656,B.30
Coho,Stikine River,Sum of escapement indices,2018,1994,B.30
Coho,Stikine River,Sum of escapement indices,2019,398,B.30
Coho,Stikine River,Sum of escapement indices,2020,199,B.30
Coho,Stikine River,Sum of escapement indices,2021,2456,B.30
Coho,Stikine River,Sum of escapement indices,2022,1308,B.30
Coho,Stikine River,Sum of escapement indices,2023,6869,B.30
Coho,Stikine River,West Katete River Aerial Index,1984,147,B.30
Coho,Stikine River,West Katete River Aerial Index,1985,590,B.30
Coho,Stikine River,West Katete River Aerial Index,1988,32,B.30
Coho,Stikine River,West Katete River Aerial Index,1989,336,B.30
Coho,Stikine River,West Katete River Aerial Index,1990,94,B.30
Coho,Stikine River,West Katete River Aerial Index,1991,302,B.30
Coho,Stikine River,West Katete River Aerial Index,1992,295,B.30
Coho,Stikine River,West Katete River Aerial Index,1993,NA,B.30
Coho,Stikine River,West Katete River Aerial Index,1994,28,B.30
Coho,Stikine River,West Katete River Aerial Index,1995,211,B.30
Coho,Stikine River,West Katete River Aerial Index,1996,163,B.30
Coho,Stikine River,West Katete River Aerial Index,1997,2,B.30
Coho,Stikine River,West Katete River Aerial Index,1998,14,B.30
Coho,Stikine River,West Katete River Aerial Index,1999,163,B.30
Coho,Stikine River,West Katete River Aerial Index,2000,NA,B.30
Coho,Stikine River,West Katete River Aerial Index,2001,207,B.30
Coho,Stikine River,West Katete River Aerial Index,2002,806,B.30
Coho,Stikine River,West Katete River Aerial Index,2003,NA,B.30
Coho,Stikine River,West Katete River Aerial Index,2004,78,B.30
Coho,Stikine River,West Katete River Aerial Index,2005,300,B.30
Coho,Stikine River,West Katete River Aerial Index,2006,350,B.30
Coho,Stikine River,West Katete River Aerial Index,2007,66,B.30
Coho,Stikine River,West Katete River Aerial Index,2008,NA,B.30
Coho,Stikine River,West Katete River Aerial Index,2009,212,B.30
Coho,Stikine River,West Katete River Aerial Index,2010,37,B.30
Coho,Stikine River,West Katete River Aerial Index,2011,182,B.30
Coho,Stikine River,West Katete River Aerial Index,2012,NA,B.30
Coho,Stikine River,West Katete River Aerial Index,2013,449,B.30
Coho,Stikine River,West Katete River Aerial Index,2014,7,B.30
Coho,Stikine River,West Katete River Aerial Index,2015,15,B.30
Coho,Stikine River,West Katete River Aerial Index,2016,0,B.30
Coho,Stikine River,West Katete River Aerial Index,2017,246,B.30
Coho,Stikine River,West Katete River Aerial Index,2018,463,B.30
Coho,Stikine River,West Katete River Aerial Index,2019,1,B.30
Coho,Stikine River,West Katete River Aerial Index,2020,NA,B.30
Coho,Stikine River,West Katete River Aerial Index,2021,346,B.30
Coho,Stikine River,West Katete River Aerial Index,2022,137,B.30
Coho,Stikine River,West Katete River Aerial Index,2023,1147,B.30
Coho,Stikine River,Katete River Aerial Index,1984,313,B.30
Coho,Stikine River,Katete River Aerial Index,1985,1217,B.30
Coho,Stikine River,Katete River Aerial Index,1988,227,B.30
Coho,Stikine River,Katete River Aerial Index,1989,896,B.30
Coho,Stikine River,Katete River Aerial Index,1990,548,B.30
Coho,Stikine River,Katete River Aerial Index,1991,878,B.30
Coho,Stikine River,Katete River Aerial Index,1992,1346,B.30
Coho,Stikine River,Katete River Aerial Index,1993,NA,B.30
Coho,Stikine River,Katete River Aerial Index,1994,652,B.30
Coho,Stikine River,Katete River Aerial Index,1995,208,B.30
Coho,Stikine River,Katete River Aerial Index,1996,232,B.30
Coho,Stikine River,Katete River Aerial Index,1997,0,B.30
Coho,Stikine River,Katete River Aerial Index,1998,63,B.30
Coho,Stikine River,Katete River Aerial Index,1999,773,B.30
Coho,Stikine River,Katete River Aerial Index,2000,NA,B.30
Coho,Stikine River,Katete River Aerial Index,2001,1401,B.30
Coho,Stikine River,Katete River Aerial Index,2002,2642,B.30
Coho,Stikine River,Katete River Aerial Index,2003,NA,B.30
Coho,Stikine River,Katete River Aerial Index,2004,762,B.30
Coho,Stikine River,Katete River Aerial Index,2005,1195,B.30
Coho,Stikine River,Katete River Aerial Index,2006,543,B.30
Coho,Stikine River,Katete River Aerial Index,2007,190,B.30
Coho,Stikine River,Katete River Aerial Index,2008,NA,B.30
Coho,Stikine River,Katete River Aerial Index,2009,698,B.30
Coho,Stikine River,Katete River Aerial Index,2010,237,B.30
Coho,Stikine River,Katete River Aerial Index,2011,689,B.30
Coho,Stikine River,Katete River Aerial Index,2012,NA,B.30
Coho,Stikine River,Katete River Aerial Index,2013,191,B.30
Coho,Stikine River,Katete River Aerial Index,2014,255,B.30
Coho,Stikine River,Katete River Aerial Index,2015,168,B.30
Coho,Stikine River,Katete River Aerial Index,2016,0,B.30
Coho,Stikine River,Katete River Aerial Index,2017,538,B.30
Coho,Stikine River,Katete River Aerial Index,2018,185,B.30
Coho,Stikine River,Katete River Aerial Index,2019,50,B.30
Coho,Stikine River,Katete River Aerial Index,2020,NA,B.30
Coho,Stikine River,Katete River Aerial Index,2021,120,B.30
Coho,Stikine River,Katete River Aerial Index,2022,366,B.30
Coho,Stikine River,Katete River Aerial Index,2023,1713,B.30
Coho,Stikine River,Craig River Aerial Index,1984,0,B.30
Coho,Stikine River,Craig River Aerial Index,1985,735,B.30
Coho,Stikine River,Craig River Aerial Index,1988,NA,B.30
Coho,Stikine River,Craig River Aerial Index,1989,992,B.30
Coho,Stikine River,Craig River Aerial Index,1990,810,B.30
Coho,Stikine River,Craig River Aerial Index,1991,985,B.30
Coho,Stikine River,Craig River Aerial Index,1992,949,B.30
Coho,Stikine River,Craig River Aerial Index,1993,NA,B.30
Coho,Stikine River,Craig River Aerial Index,1994,1026,B.30
Coho,Stikine River,Craig River Aerial Index,1995,1419,B.30
Coho,Stikine River,Craig River Aerial Index,1996,205,B.30
Coho,Stikine River,Craig River Aerial Index,1997,19,B.30
Coho,Stikine River,Craig River Aerial Index,1998,141,B.30
Coho,Stikine River,Craig River Aerial Index,1999,891,B.30
Coho,Stikine River,Craig River Aerial Index,2000,NA,B.30
Coho,Stikine River,Craig River Aerial Index,2001,3121,B.30
Coho,Stikine River,Craig River Aerial Index,2002,4488,B.30
Coho,Stikine River,Craig River Aerial Index,2003,NA,B.30
Coho,Stikine River,Craig River Aerial Index,2004,19,B.30
Coho,Stikine River,Craig River Aerial Index,2005,444,B.30
Coho,Stikine River,Craig River Aerial Index,2006,675,B.30
Coho,Stikine River,Craig River Aerial Index,2007,567,B.30
Coho,Stikine River,Craig River Aerial Index,2008,535,B.30
Coho,Stikine River,Craig River Aerial Index,2009,475,B.30
Coho,Stikine River,Craig River Aerial Index,2010,31,B.30
Coho,Stikine River,Craig River Aerial Index,2011,459,B.30
Coho,Stikine River,Craig River Aerial Index,2012,NA,B.30
Coho,Stikine River,Craig River Aerial Index,2013,675,B.30
Coho,Stikine River,Craig River Aerial Index,2014,212,B.30
Coho,Stikine River,Craig River Aerial Index,2015,608,B.30
Coho,Stikine River,Craig River Aerial Index,2016,10,B.30
Coho,Stikine River,Craig River Aerial Index,2017,570,B.30
Coho,Stikine River,Craig River Aerial Index,2018,736,B.30
Coho,Stikine River,Craig River Aerial Index,2019,61,B.30
Coho,Stikine River,Craig River Aerial Index,2020,NA,B.30
Coho,Stikine River,Craig River Aerial Index,2021,1475,B.30
Coho,Stikine River,Craig River Aerial Index,2022,160,B.30
Coho,Stikine River,Craig River Aerial Index,2023,3311,B.30
Coho,Stikine River,Verrett River Aerial Index,1984,15,B.30
Coho,Stikine River,Verrett River Aerial Index,1985,39,B.30
Coho,Stikine River,Verrett River Aerial Index,1988,175,B.30
Coho,Stikine River,Verrett River Aerial Index,1989,848,B.30
Coho,Stikine River,Verrett River Aerial Index,1990,494,B.30
Coho,Stikine River,Verrett River Aerial Index,1991,218,B.30
Coho,Stikine River,Verrett River Aerial Index,1992,320,B.30
Coho,Stikine River,Verrett River Aerial Index,1993,NA,B.30
Coho,Stikine River,Verrett River Aerial Index,1994,466,B.30
Coho,Stikine River,Verrett River Aerial Index,1995,574,B.30
Coho,Stikine River,Verrett River Aerial Index,1996,549,B.30
Coho,Stikine River,Verrett River Aerial Index,1997,116,B.30
Coho,Stikine River,Verrett River Aerial Index,1998,282,B.30
Coho,Stikine River,Verrett River Aerial Index,1999,490,B.30
Coho,Stikine River,Verrett River Aerial Index,2000,5,B.30
Coho,Stikine River,Verrett River Aerial Index,2001,708,B.30
Coho,Stikine River,Verrett River Aerial Index,2002,1695,B.30
Coho,Stikine River,Verrett River Aerial Index,2003,NA,B.30
Coho,Stikine River,Verrett River Aerial Index,2004,959,B.30
Coho,Stikine River,Verrett River Aerial Index,2005,353,B.30
Coho,Stikine River,Verrett River Aerial Index,2006,403,B.30
Coho,Stikine River,Verrett River Aerial Index,2007,240,B.30
Coho,Stikine River,Verrett River Aerial Index,2008,501,B.30
Coho,Stikine River,Verrett River Aerial Index,2009,257,B.30
Coho,Stikine River,Verrett River Aerial Index,2010,363,B.30
Coho,Stikine River,Verrett River Aerial Index,2011,309,B.30
Coho,Stikine River,Verrett River Aerial Index,2012,NA,B.30
Coho,Stikine River,Verrett River Aerial Index,2013,249,B.30
Coho,Stikine River,Verrett River Aerial Index,2014,74,B.30
Coho,Stikine River,Verrett River Aerial Index,2015,66,B.30
Coho,Stikine River,Verrett River Aerial Index,2016,152,B.30
Coho,Stikine River,Verrett River Aerial Index,2017,189,B.30
Coho,Stikine River,Verrett River Aerial Index,2018,22,B.30
Coho,Stikine River,Verrett River Aerial Index,2019,48,B.30
Coho,Stikine River,Verrett River Aerial Index,2020,NA,B.30
Coho,Stikine River,Verrett River Aerial Index,2021,378,B.30
Coho,Stikine River,Verrett River Aerial Index,2022,579,B.30
Coho,Stikine River,Verrett River Aerial Index,2023,113,B.30
Coho,Stikine River,Bronson Slough Aerial Index,1984,42,B.30
Coho,Stikine River,Bronson Slough Aerial Index,1985,0,B.30
Coho,Stikine River,Bronson Slough Aerial Index,1988,NA,B.30
Coho,Stikine River,Bronson Slough Aerial Index,1989,120,B.30
Coho,Stikine River,Christina Creek Aerial Index,1988,0,B.30
Coho,Stikine River,Christina Creek Aerial Index,1989,55,B.30
Coho,Stikine River,Scud Slough Aerial Index,1984,NA,B.30
Coho,Stikine River,Scud Slough Aerial Index,1985,924,B.30
Coho,Stikine River,Scud Slough Aerial Index,1988,97,B.30
Coho,Stikine River,Scud Slough Aerial Index,1989,707,B.30
Coho,Stikine River,Scud Slough Aerial Index,1990,664,B.30
Coho,Stikine River,Scud Slough Aerial Index,1991,221,B.30
Coho,Stikine River,Scud Slough Aerial Index,1992,462,B.30
Coho,Stikine River,Scud Slough Aerial Index,1993,206,B.30
Coho,Stikine River,Scud Slough Aerial Index,1994,448,B.30
Coho,Stikine River,Scud Slough Aerial Index,1995,621,B.30
Coho,Stikine River,Scud Slough Aerial Index,1996,630,B.30
Coho,Stikine River,Scud Slough Aerial Index,1997,272,B.30
Coho,Stikine River,Scud Slough Aerial Index,1998,143,B.30
Coho,Stikine River,Scud Slough Aerial Index,1999,661,B.30
Coho,Stikine River,Scud Slough Aerial Index,2000,95,B.30
Coho,Stikine River,Scud Slough Aerial Index,2001,1571,B.30
Coho,Stikine River,Scud Slough Aerial Index,2002,1389,B.30
Coho,Stikine River,Scud Slough Aerial Index,2003,NA,B.30
Coho,Stikine River,Scud Slough Aerial Index,2004,173,B.30
Coho,Stikine River,Scud Slough Aerial Index,2005,218,B.30
Coho,Stikine River,Scud Slough Aerial Index,2006,95,B.30
Coho,Stikine River,Scud Slough Aerial Index,2007,153,B.30
Coho,Stikine River,Scud Slough Aerial Index,2008,86,B.30
Coho,Stikine River,Scud Slough Aerial Index,2009,16,B.30
Coho,Stikine River,Scud Slough Aerial Index,2010,130,B.30
Coho,Stikine River,Scud Slough Aerial Index,2011,437,B.30
Coho,Stikine River,Scud Slough Aerial Index,2012,3,B.30
Coho,Stikine River,Scud Slough Aerial Index,2013,23,B.30
Coho,Stikine River,Scud Slough Aerial Index,2014,138,B.30
Coho,Stikine River,Scud Slough Aerial Index,2015,61,B.30
Coho,Stikine River,Scud Slough Aerial Index,2016,90,B.30
Coho,Stikine River,Scud Slough Aerial Index,2017,36,B.30
Coho,Stikine River,Scud Slough Aerial Index,2018,128,B.30
Coho,Stikine River,Scud Slough Aerial Index,2019,190,B.30
Coho,Stikine River,Scud Slough Aerial Index,2020,NA,B.30
Coho,Stikine River,Scud Slough Aerial Index,2021,77,B.30
Coho,Stikine River,Scud Slough Aerial Index,2022,40,B.30
Coho,Stikine River,Scud Slough Aerial Index,2023,410,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1984,NA,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1985,365,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1988,53,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1989,90,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1990,430,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1991,352,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1992,316,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1993,324,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1994,1105,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1995,719,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1996,1466,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1997,648,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1998,450,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,1999,894,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2000,206,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2001,397,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2002,1626,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2003,NA,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2004,1009,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2005,689,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2006,147,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2007,341,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2008,25,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2009,617,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2010,953,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2011,468,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2012,336,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2013,53,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2014,509,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2015,263,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2016,40,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2017,77,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2018,460,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2019,48,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2020,199,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2021,60,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2022,26,B.30
Coho,Stikine River,Porcupine Slough Aerial Index,2023,175,B.30
Sockeye,Stikine River,Escapement - Tahltan Wild,1994,32762,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,1995,19640,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,1996,33712,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,1997,9660,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,1998,11577,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,1999,9629,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,2000,4522,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,2001,8916,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,2002,12243,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,2003,30113,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,2004,31708,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,2005,25276,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,2006,27683,B.27
Sockeye,Stikine River,Escapement - Tahltan Wild,2007,11993,B.27
